name,start_time,end_time,published,location_name,location_zip,location_address1,location_address2,location_country
"tractage "" carburant"" + ""1600 euros",1542465000.0,1542472200.0,False,fnac,56100,9 place Aristide Briand,56100,FR
"""Il n'y a pas que le Carburant....Raz le bol de Macron et cie""",1542461400.0,1542474000.0,True,Aire de Covoiturage Hennebont,56700,6 Allée de Villeneuve Parco,,FR
Réunion régulière,1542823200.0,1542830400.0,True,Salle Jean Moulin,14500,Rue de l'Industrie,,FR
Réunion régulière,1542754800.0,1542754800.0,False,Salle Jean Moulin,14500,rue de l'Industrie,,FR
"Je m'informe ""Réunion publique projet eco quartier portes ferrees, organisé par la ville""",1543339800.0,1543347000.0,True,Espace romanet,87000,48 rue Bernard de ventadour,,FR
1re actions Européennes 2019,1544724000.0,1544734800.0,True,MJC,21500,Av Mal Delattre de Tassigny,,FR
point d'inscription sur les listes électorales,1544864400.0,1544884200.0,True,Quartier de la Bourgogne,59200,27 avenue Roger Salengro,,FR
Réunion hebdomadaire,1542906000.0,1542916800.0,True,Salle des retraités,81400,Angle rue de la république - Rue Voltaire,,FR
Distribution de tracts et porte-à-porte sur le quartier des Francs,1544257800.0,1544265000.0,True,quartier les francs,59200,174 chaussée Watt,,FR
La caravane des insoumis tourquennois à la conquête des réfractaires au vote,1544864400.0,1544882400.0,True,place de la Bourgogne,59200,27 ruz roger salengro,,FR
réunion du comité d'appui de Tourcoing,1544808600.0,1544815800.0,True,le Saint-Martin,59200,220 rue de Menin,,FR
Lancement de la campagne des européennes FRONTIGNAN,1542650400.0,1542655800.0,True,Rue Molière,34110,Rue Molière,,FR
"RASSEMBLEMENT DEVANT LA PREFECTURE DU DEPARTEMENT A L'INITIATIVE DE LA LIBRE PENSEE AVEC LA PARTICIPATION DE LA FI / lecture d'une motion et demande de réception par le préfet ""NE TOUCHEZ PAS A LA LOI DE 1905!""",1544200200.0,1544290200.0,True,DEVANT LA PREFECTURE DE LA SAVOIE,73000,place Caffe,,FR
Réunion Insoumis Granville et pays de Granville,1543050000.0,1543057200.0,True,Forum Jules Ferry,50400,Rue Saint-Paul,50400,FR
Action devant lycée,1543388400.0,1543392000.0,True,lycée,77220,lycée,,FR
"débat à l'initiative de la Libre Pensée avec une prise de parole de la FI: ""ne touchez pas à la loi de 1905 !""",1543518000.0,1543525200.0,True,MAISON DES ASSOCIATIONS,73000,rue St François de Sales,,FR
réunion régulière du groupe,1542394800.0,1542402000.0,True,CHEZ UN PARTICULIER,78580,Place de la mairie,78580,FR
PARTICIPATION RENCONTRES NATIONALES DES QUARTIERS POPULAIRESS,1542528000.0,1542553200.0,True,EPINAY SUR SEINE,93800,1-3 rue Quétigny,,FR
TRACTAGE  ELECTIONS EUROPEENNES VOIRE SOUTIEN AUX GILETS JAUNES,1542445200.0,1542452400.0,True,POSTE AUBERGENVILLE,78410,1 RUE DE LA DIVISION LECLERC,,FR
Réunion élargie du GA Chalon l'Insoumise,1545328800.0,1545336000.0,True,Chalon Grande Salle St Cosme,71100,St Cosme,,FR
COLLAGE AFFICHES FI NATIONAL,1542373200.0,1542380400.0,True,Aubergenville et Seine et Mauldre,78410,place de la division Leclerc,,FR
Action inscription listes électorales,1542873600.0,1542884400.0,True,Marché du stade à Chalon,71100,1 Rue Alfred de Musset,,FR
tractage,1542448800.0,1542452400.0,True,rond point,77610,rond point,,FR
REUNION PUBLIQUE POUR LES EUROPEENNES AVEC PASCALE LE NEOUANNIC,1542909600.0,1542920400.0,True,BRASSERIE DES ARTS,30300,PLACE VIEILLE,,FR
Départ commun pour les Rencontres Nationales des quartiers populaires,1542527100.0,1542528000.0,True,,93500,64 Avenue Édouard Vaillant,93500,FR
Apero Insoumis,1561653000.0,1561662000.0,True,Chez Jojo,,1 Yueyang Lu (near Fenyang Lu),,CN
Apero Insoumis,1559233800.0,1559242800.0,True,Chez Jojo,,1 Yueyang Lu (near Fenyang Lu),,CN
Apero Insoumis,1556209800.0,1556218800.0,True,Chez Jojo,,1 Yueyang Lu (near Fenyang Lu),,CN
Apero Insoumis,1553794200.0,1553803200.0,True,Chez Jojo,,1 Yueyang Lu (near Fenyang Lu),,CN
Apero Insoumis,1551375000.0,1551384000.0,True,Chez Jojo,,1 Yueyang Lu (near Fenyang Lu),,CN
Apero insoumis,1548957600.0,1548964800.0,True,Chez Jojo,,1 Yueyang Lu (near Fenyang Lu),,CN
porte à porte square  du Morbihan conleau,1542495600.0,1542495600.0,True,square du morbihan,56000,conleau,,FR
Apero,1545931800.0,1545940800.0,True,Chez Jojo,,1 Yueyang Lu (near Fenyang Lu),Xujiahui,CN
distribution itinérante de tracts,1542445200.0,1542456000.0,True,Marché de la Devèze,34500,place de l'église,,FR
distribution de tracts,1542358800.0,1542366000.0,True,Marché à la bourse du travail,34500,bd Frédéric Mistral,,FR
"Loïc Prud'homme, député, sur France Bleu Gironde",1542351900.0,1542353400.0,True,,,,,
Point Info Droits,1542445200.0,1542452400.0,True,Permanence parlementaire Loïc Prud'homme,33140,281 route de Toulouse,,FR
échanges et propositions pour l'avenir,1543863600.0,1543870800.0,True,Centre ville  / en attente de salle mise à disposition,73000,près de la rue d'Italie,,FR
Affichage centre ville de Lannion (16 panneaux),1542380400.0,1542387600.0,True,En face de l'Eglise,22560,Place du Bourg,,FR
Réunion d'organisation élection européenne,1544810400.0,1544817600.0,True,Salle Henri Matisse,02100,"1, rue Theophile Gautier",,FR
RDV Bi mensuel du groupe AGIR le mercredi à 18h,1542819600.0,1542830400.0,True,Chez Françoise,42300,la gare,,FR
Faisons barrage à la privatisation !,1543050000.0,1543060800.0,True,Parking du barrage de la Rance,35800,Gare maritime du barrage de la Rance,,FR
GILETS JAUNES,1542439800.0,1542481200.0,True,ROND POINT DE L'EUROPE près d'Intermarché,17130,MONTENDRE,,FR
Distribution tracts campagne inscription sur les listes électorales,1542447000.0,1542452400.0,True,Marché du centre,94130,boulevard Galliéni,,FR
